,hp,hg,vp,score,score1,mist,score2
6111,Q86XT4,TRIM50,NSP13,7.817176083335653e-05,0,0,0
6112,Q8N7C3,TRIML2,NSP13,0.09838913381099701,0,0,0
6113,Q6PF05,TTC23L,NSP13,0.18928202986717224,0,0,0
6114,Q8WXI4,ACOT11,NSP13,0.0072319526225328445,0,0,0
6115,Q99996,AKAP9,NSP13,0.018064098432660103,1.0,0.990813809,0
6116,Q4VCS5,AMOT,NSP13,0.17319950461387634,1.0,0.32180643600000003,0
6117,Q8N2N9,ANKRD36B,NSP13,0.001902707852423191,0,0,0
6118,Q8WXK4,ASB12,NSP13,0.00024083659809548408,0,0,0
6119,Q8WWH4,ASZ1,NSP13,0.004467684309929609,0,0,0
6120,Q9H257,CARD9,NSP13,0.4486198425292969,0.3,0.29016312699999997,0
6121,O95273,CCNDBP1,NSP13,0.3312411308288574,0,0,0
6122,Q96JB2,COG3,NSP13,0.012915147468447685,0,0,0
6123,Q86T65,DAAM2,NSP13,5.428372242022306e-05,0,0,0
6124,Q14562,DHX8,NSP13,0.04140021279454231,0,0,0
6125,Q8TAG9,EXOC6,NSP13,0.00031749665504321456,0,0,0
6126,P00488,F13A1,NSP13,0.02604864537715912,0,0,0
6127,Q04446,GBE1,NSP13,0.004638553597033024,0.0,0.685510202,0
6128,Q8IX15,HOMEZ,NSP13,0.0022704966831952333,0,0,0
6129,Q9UKT9,IKZF3,NSP13,0.5471506714820862,0,0,0
6130,P13646,KRT13,NSP13,0.001134388381615281,0,0,0
6131,Q7Z3Y8,KRT27,NSP13,0.01182361226528883,0,0,0
6132,Q15323,KRT31,NSP13,0.11172229796648026,0,0,0
6133,Q14532,KRT32,NSP13,0.002798205940052867,0,0,0
6134,Q6A163,KRT39,NSP13,0.0018678485648706555,0,0,0
6135,Q6KB66,KRT80,NSP13,0.0055812643840909,0,0,0
6136,P28838,LAP3,NSP13,0.21878337860107422,0,0,0
6137,Q6UWW0,LCN15,NSP13,0.003384920069947839,0,0,0
6138,P17568,NDUFB7,NSP13,0.0010343253379687667,0,0,0
6139,Q9HBI0,PARVG,NSP13,0.0038119798991829157,0.12,0.31673233300000003,0
6140,Q8ND90,PNMA1,NSP13,0.6807659864425659,0,0,0
6141,Q07869,PPARA,NSP13,1.4787751752010081e-05,0,0,0
6142,Q86W92,PPFIBP1,NSP13,0.14124038815498352,0,0,0
6143,Q6IN85,PPP4R3A,NSP13,0.0532231330871582,0,0,0
6144,P23942,PRPH2,NSP13,0.03591381013393402,0,0,0
6145,P41219,PRPH,NSP13,0.03806744143366814,0,0,0
6146,P11217,PYGM,NSP13,0.14424295723438263,0,0,0
6147,Q8TBN0,RAB3IL1,NSP13,0.003828006098046899,0,0,0
6148,A6NK89,RASSF10,NSP13,0.1334368884563446,0,0,0
6149,Q6NUQ1,RINT1,NSP13,0.7327609658241272,0,0,0
6150,Q9UHV2,SERTAD1,NSP13,0.6698806285858154,0,0,0
6151,Q86VW0,SESTD1,NSP13,0.0646219477057457,0,0,0
6152,Q96H20,SNF8,NSP13,0.38567113876342773,0,0,0
6153,Q9Y2D8,SSX2IP,NSP13,0.47302958369255066,0,0,0
6154,Q8N0S2,SYCE1,NSP13,0.6220377087593079,0,0,0
6155,Q8WW24,TEKT4,NSP13,0.00526563823223114,0,0,0
6156,Q9H5L6,THAP9,NSP13,0.03434188291430473,0,0,0
6157,Q9C040,TRIM2,NSP13,0.04732171818614006,0,0,0
6158,O75382,TRIM3,NSP13,0.014702894724905491,0,0,0
6159,Q13049,TRIM32,NSP13,0.019435012713074684,0,0,0
6160,Q9BYV2,TRIM54,NSP13,0.0022826348431408405,0,0,0
6161,Q5W5X9,TTC23,NSP13,0.06034068390727043,0,0,0
6162,Q9UHP3,USP25,NSP13,0.052830785512924194,0,0,0
6163,P61758,VBP1,NSP13,0.013440413400530815,0,0,0
6164,P08670,VIM,NSP13,0.27273911237716675,1.0,0.332236413,0
6165,Q8N1B4,VPS52,NSP13,0.5030835866928101,0,0,0
6166,Q9UGI0,ZRANB1,NSP13,0.02214866317808628,0,0,0
6167,Q8IYX8,CEP57L1,NSP13,0.28451618552207947,0,0,0
6168,P51114,FXR1,NSP13,0.0206820759922266,0,0,0
6169,P51116,FXR2,NSP13,0.005635435692965984,0,0,0
6170,P60880,SNAP25,NSP13,0.051729653030633926,0,0,0
6171,P26842,CD27,NSP13,0.001185462693683803,0,0,0
6172,P25942,CD40,NSP13,0.0014462348772212863,0,0,0
6173,Q6UWB1,IL27RA,NSP13,0.006286776624619961,0,0,0
6174,Q16553,LY6E,NSP13,0.0002843080728780478,0,0,0
6175,Q6UWN5,LYPD5,NSP13,8.773001354711596e-06,0,0,0
6176,Q86Y26,NUTM1,NSP13,0.00830442551523447,0,0,0
6177,P23497,SP100,NSP13,0.8546403050422668,0,0,0
6178,Q9NQB0,TCF7L2,NSP13,0.11801281571388245,0,0,0
6179,P15884,TCF4,NSP13,0.003389715449884534,0,0,0
6180,Q9UHD9,UBQLN2,NSP13,0.2290932536125183,0,0,0
6181,Q9GZY8,MFF,NSP13,0.0018265263643115759,0,0,0
6182,O95870,ABHD16A,NSP13,0.011132890358567238,0,0,0
6183,Q15041,ARL6IP1,NSP13,0.020078979432582855,0,0,0
6184,Q96HR9,REEP6,NSP13,0.007932202890515327,0,0,0
6185,Q9UMX0,UBQLN1,NSP13,0.856239378452301,0,0,0
6186,Q9NYU1,UGGT2,NSP13,0.0287040863186121,0,0,0
6187,Q8NEA5,C19ORF18,NSP13,0.01730414293706417,0,0,0
6188,O15552,FFAR2,NSP13,0.019883248955011368,0,0,0
6189,Q9Y680,FKBP7,NSP13,0.00392603874206543,0,0,0
6190,Q8TDQ0,HAVCR2,NSP13,0.08078251034021378,0,0,0
6191,P58170,OR1D5,NSP13,3.539889439707622e-05,0,0,0
6192,Q9Y5F3,PCDHB1,NSP13,0.049183979630470276,0,0,0
6193,Q04118,PRB3,NSP13,0.0005265418440103531,0,0,0
6194,Q86UW2,SLC51B,NSP13,0.025867819786071777,0,0,0
6195,P21731,TBXA2R,NSP13,0.0004334746045060456,0,0,0
6196,Q9NUH8,TMEM14B,NSP13,6.505291094072163e-05,0,0,0
6197,Q9NWC5,TMEM45A,NSP13,0.00017163452866952866,0,0,0
6198,P19075,TSPAN8,NSP13,0.00011887885921169072,0,0,0
6199,Q14973,SLC10A1,NSP13,0.00011691889812937006,0,0,0
6200,P49755,TMED10,NSP13,0.16982337832450867,0.32,0.18266256,0
6201,O00203,AP3B1,NSP13,0.17175491154193878,0.0,0.024994197000000003,0
6202,O15270,SPTLC2,NSP13,0.008175191469490528,0,0,0
6203,O43505,B4GAT1,NSP13,0.006811833009123802,0,0,0
6204,O60885,BRD4,NSP13,0.024282677099108696,0,0,0
6205,O75787,ATP6AP2,NSP13,0.1510368436574936,0,0,0
6206,P01861,IGHG4,NSP13,0.4319388270378113,0,0,0
6207,P25440,BRD2,NSP13,0.5946781039237976,0,0,0
6208,Q5T9L3,WLS,NSP13,0.007010547444224358,0,0,0
6209,Q6DD88,ATL3,NSP13,0.08163648843765259,0,0,0
6210,Q6UX04,CWC27,NSP13,0.00034962137578986585,0.32,0.060597868,0
6211,Q86VM9,ZC3H18,NSP13,0.022463424131274223,0.0,0.214247622,0
6212,Q8IWA5,SLC44A2,NSP13,0.00026648753555491567,0,0,0
6213,Q8IZ52,CHPF,NSP13,0.07250843197107315,0,0,0
6214,Q8WVM8,SCFD1,NSP13,0.08301389962434769,0,0,0
6215,Q8WY22,BRI3BP,NSP13,0.0003330697654746473,0,0,0
6216,Q92665,MRPS31,NSP13,0.05530152469873428,0,0,0
6217,Q9BTV4,TMEM43,NSP13,0.1422789990901947,0.0,0.007419069,0
6218,Q9NPI6,DCP1A,NSP13,0.03392771631479263,0,0,0
6219,Q9UBS3,DNAJB9,NSP13,0.008333835750818253,0,0,0
6220,Q9ULP9,TBC1D24,NSP13,0.002364679239690304,0,0,0
6221,Q9Y5L0,TNPO3,NSP13,0.19975855946540833,0,0,0
6222,O15321,TM9SF1,NSP13,0.13800260424613953,0,0,0
6223,O15397,IPO8,NSP13,0.011278100311756134,0,0,0
6224,O15431,SLC31A1,NSP13,7.752649980830029e-05,0,0,0
6225,O43156,TTI1,NSP13,0.022323761135339737,0,0,0
6226,O60779,SLC19A2,NSP13,0.0005451503675431013,0,0,0
6227,O75027,ABCB7,NSP13,0.0009587389067746699,0,0,0
6228,O75439,PMPCB,NSP13,0.031095629557967186,0,0,0
6229,O94822,LTN1,NSP13,0.012055834755301476,0,0,0
6230,O94829,IPO13,NSP13,0.00104545708745718,0,0,0
6231,O95070,YIF1A,NSP13,0.0030996380373835564,0,0,0
6232,O95674,CDS2,NSP13,0.0029506846331059933,0,0,0
6233,O75420,GIGYF1,NSP13,0.1108819842338562,0,0,0
6234,O95864,FADS2,NSP13,0.0019070239504799247,0,0,0
6235,P05026,ATP1B1,NSP13,0.6951560378074646,0,0,0
6236,P07384,CAPN1,NSP13,0.16360197961330414,0,0,0
6237,P11310,ACADM,NSP13,0.03505203127861023,0,0,0
6238,P13804,ETFA,NSP13,0.01473807543516159,0,0,0
6239,P20020,ATP2B1,NSP13,0.042409610003232956,0,0,0
6240,P23634,ATP2B4,NSP13,0.06217438727617264,0,0,0
6241,P24390,KDELR1,NSP13,0.0014439537189900875,0,0,0
6242,P27105,STOM,NSP13,0.4537343382835388,0,0,0
6243,P33527,ABCC1,NSP13,0.0009493147954344749,0,0,0
6244,P35670,ATP7B,NSP13,0.03956454619765282,0,0,0
6245,P38435,GGCX,NSP13,0.5104960203170776,0,0,0
6246,P38606,ATP6V1A,NSP13,0.6286011338233948,0,0,0
6247,P40763,STAT3,NSP13,0.21101728081703186,0,0,0
6248,P43003,SLC1A3,NSP13,0.008046639151871204,0,0,0
6249,P48556,PSMD8,NSP13,0.17971497774124146,0,0,0
6250,P49768,PSEN1,NSP13,0.014906398020684719,0,0,0
6251,P56589,PEX3,NSP13,0.07712048292160034,0,0,0
6252,P61803,DAD1,NSP13,0.000461201008874923,0,0,0
6253,P98194,ATP2C1,NSP13,0.4932629466056824,0,0,0
6254,Q00765,REEP5,NSP13,0.015684468671679497,0,0,0
6255,Q10713,PMPCA,NSP13,0.01412290334701538,0,0,0
6256,Q13409,DYNC1I2,NSP13,0.1665673702955246,0,0,0
6257,Q13433,SLC39A6,NSP13,0.04401823878288269,0,0,0
6258,Q13505,MTX1,NSP13,0.00048607090138830245,0,0,0
6259,Q14CZ7,FASTKD3,NSP13,0.004636735655367374,0,0,0
6260,Q15386,UBE3C,NSP13,0.06167927384376526,0,0,0
6261,Q4KMQ2,ANO6,NSP13,0.000237433283473365,0,0,0
6262,Q53R41,FASTKD1,NSP13,0.007226476911455393,0,0,0
6263,Q5BJH7,YIF1B,NSP13,0.035710450261831284,0,0,0
6264,Q5H8A4,PIGG,NSP13,0.0015905055915936828,0,0,0
6265,Q5JRX3,PITRM1,NSP13,0.015678763389587402,0.0,0.001430118,0
6266,Q5T1Q4,SLC35F1,NSP13,0.005469233263283968,0,0,0
6267,Q68DH5,LMBRD2,NSP13,0.001117770909331739,0,0,0
6268,Q6AI08,HEATR6,NSP13,0.00562854902818799,0,0,0
6269,Q6P3X3,TTC27,NSP13,0.396510511636734,0,0,0
6270,Q6PJG6,BRAT1,NSP13,0.01241234689950943,0,0,0
6271,Q6PML9,SLC30A9,NSP13,0.21097178757190704,0,0,0
6272,Q7L8L6,FASTKD5,NSP13,0.0006802112911827862,0,0,0
6273,Q7RTS9,DYM,NSP13,0.004691378213465214,0,0,0
6274,Q7Z3U7,MON2,NSP13,0.00020363618386909366,0,0,0
6275,Q86UL3,GPAT4,NSP13,0.0029222769662737846,0,0,0
6276,Q8N1F8,STK11IP,NSP13,0.0009052256937138736,0,0,0
6277,Q8N5G2,MACO1,NSP13,0.07578542083501816,0,0,0
6278,Q8NDZ4,DIPK2A,NSP13,0.0006684681866317987,0,0,0
6279,Q8NEW0,SLC30A7,NSP13,0.004407614469528198,0,0,0
6280,Q8TBF5,PIGX,NSP13,0.01239663828164339,0,0,0
6281,Q8TCJ2,STT3B,NSP13,0.5475592613220215,0,0,0
6282,Q8TEM1,NUP210,NSP13,0.02077910676598549,0,0,0
6283,Q8WUD6,CHPT1,NSP13,0.48251309990882874,0,0,0
6284,Q92604,LPGAT1,NSP13,0.00034555321326479316,0,0,0
6285,Q92616,GCN1,NSP13,0.2532522678375244,0,0,0
6286,Q969V3,NCLN,NSP13,0.07603295892477036,0,0,0
6287,Q9NWF4,SLC52A1,NSP13,0.00018329123849980533,0,0,0
6288,Q96AA3,RFT1,NSP13,0.000212631537579,0,0,0
6289,Q96CW5,TUBGCP3,NSP13,0.07517009973526001,0,0,0
6290,Q96D53,COQ8B,NSP13,0.016835244372487068,0,0,0
6291,Q96EC8,YIPF6,NSP13,0.00399160897359252,0,0,0
6292,Q96ER3,SAAL1,NSP13,0.07398620992898941,0,0,0
6293,Q96HW7,INTS4,NSP13,0.13790369033813477,0,0,0
6294,Q99805,TM9SF2,NSP13,0.010456151328980923,0,0,0
6295,Q9BQ95,ECSIT,NSP13,0.0003947590303141624,0,0,0
6296,Q9BQT8,SLC25A21,NSP13,0.03879066929221153,0,0,0
6297,Q9BSJ2,TUBGCP2,NSP13,0.11677289754152298,0,0,0
6298,Q9BTY2,FUCA2,NSP13,0.0450335368514061,0,0,0
6299,Q9BV40,VAMP8,NSP13,0.0787637010216713,0,0,0
6300,Q9BW92,TARS2,NSP13,0.010013202205300331,0,0,0
6301,Q9BYC5,FUT8,NSP13,0.03705534338951111,0,0,0
6302,Q9C0D9,SELENOI,NSP13,0.002570783719420433,0,0,0
6303,Q9C0E2,XPO4,NSP13,0.01854323223233223,0,0,0
6304,Q9GZM5,YIPF3,NSP13,0.011463786475360394,0,0,0
6305,Q9H0V9,LMAN2L,NSP13,0.0018421963322907686,0,0,0
6306,Q9H2J7,SLC6A15,NSP13,0.00600948603823781,0,0,0
6307,Q9H583,HEATR1,NSP13,0.07949170470237732,0,0,0
6308,Q9H7F0,ATP13A3,NSP13,0.25189298391342163,0,0,0
6309,Q9H845,ACAD9,NSP13,0.05052032321691513,0,0,0
6310,Q9H8M5,CNNM2,NSP13,0.0031597218476235867,0,0,0
6311,Q9NQC3,RTN4,NSP13,0.32289358973503113,0,0,0
6312,Q9NVH2,INTS7,NSP13,0.0044791982509195805,0,0,0
6313,Q9NVI1,FANCI,NSP13,0.0024142323527485132,0,0,0
6314,Q9NX47,MARCHF5,NSP13,0.010443740524351597,0,0,0
6315,Q9P2R7,SUCLA2,NSP13,0.01891503669321537,0,0,0
6316,Q9UBF2,COPG2,NSP13,0.19744673371315002,0,0,0
6317,Q9UBU6,FAM8A1,NSP13,0.001027474063448608,0,0,0
6318,Q9UDR5,AASS,NSP13,0.034369662404060364,0,0,0
6319,Q9UI26,IPO11,NSP13,0.004501539282500744,0,0,0
6320,Q9UKV5,AMFR,NSP13,0.005135202780365944,0,0,0
6321,Q9ULF5,SLC39A10,NSP13,0.021789301186800003,0,0,0
6322,Q9ULX6,AKAP8L,NSP13,0.1651795506477356,0,0,0
6323,Q9Y312,AAR2,NSP13,0.003524063155055046,0,0,0
6324,Q9Y4R8,TELO2,NSP13,0.28394651412963867,0,0,0
6325,Q9Y5Y0,FLVCR1,NSP13,0.05576625466346741,0,0,0
6326,Q9Y6E2,BZW2,NSP13,0.19794650375843048,0,0,0
6327,O43818,RRP9,NSP13,0.09210347384214401,0,0,0
6328,O75683,SURF6,NSP13,0.03730262443423271,0,0,0
6329,P11940,PABPC1,NSP13,0.42308372259140015,0,0,0
6330,P16989,YBX3,NSP13,0.0398406907916069,0,0,0
6331,P19784,CSNK2A2,NSP13,0.020366854965686798,0,0,0
6332,P67870,CSNK2B,NSP13,0.42086753249168396,0,0,0
6333,P68400,CSNK2A1,NSP13,0.33340689539909363,0,0,0
6334,Q13310,PABPC4,NSP13,0.08875606209039688,0,0,0
6335,Q15435,PPP1R7,NSP13,0.1554189771413803,0,0,0
6336,Q6PKG0,LARP1,NSP13,0.008394413627684116,0,0,0
6337,Q86U42,PABPN1,NSP13,0.3764408826828003,0,0,0
6338,Q8NCA5,FAM98A,NSP13,0.05230272561311722,0,0,0
6339,Q8TAD8,SNIP1,NSP13,0.037559282034635544,0,0,0
6340,Q92900,UPF1,NSP13,0.033949386328458786,0,0,0
6341,Q9BQ75,CMSS1,NSP13,0.03236701712012291,0.0,0.009092332,0
6342,Q9HCE1,MOV10,NSP13,0.001014364999718964,0,0,0
6343,O60220,TIMM8A,NSP13,0.39288651943206787,0,0,0
6344,P09884,POLA1,NSP13,0.043094515800476074,0,0,0
6345,P42345,MTOR,NSP13,0.3263707160949707,0,0,0
6346,P49642,PRIM1,NSP13,0.03143712133169174,0,0,0
6347,P49643,PRIM2,NSP13,0.00428659375756979,0,0,0
6348,Q05516,ZBTB16,NSP13,0.3171434700489044,0,0,0
6349,Q14181,POLA2,NSP13,0.028499135747551918,0,0,0
6350,Q8NBJ5,COLGALT1,NSP13,0.0019500927301123738,0,0,0
6351,Q99959,PKP2,NSP13,0.059536926448345184,0,0,0
6352,O94973,AP2A2,NSP13,0.018749039620161057,0,0,0
6353,P28330,ACADL,NSP13,0.000394486851291731,0,0,0
6354,P55789,GFER,NSP13,0.00017798443150240928,0,0,0
6355,Q6Q0C0,TRAF7,NSP13,0.006261796690523624,0,0,0
6356,Q969X5,ERGIC1,NSP13,0.28272923827171326,0,0,0
6357,Q96CW1,AP2M1,NSP13,0.054547954350709915,0,0,0
6358,Q8WWQ0,PHIP,NSP13,0.034349825233221054,0,0,0
6359,Q9BZH6,WDR11,NSP13,0.0018017087131738663,0,0,0
6360,Q9C026,TRIM9,NSP13,6.042129098204896e-05,0,0,0
6361,Q9HAV7,GRPEL1,NSP13,0.15088589489459991,0,0,0
6362,O14734,ACOT8,NSP13,0.19048479199409485,0,0,0
6363,O75347,TBCA,NSP13,0.0023055169731378555,0.0,0.005010711,0
6364,Q92624,APPBP2,NSP13,0.2807709872722626,0,0,0
6365,Q9C0D3,ZYG11B,NSP13,0.0014437207719311118,0,0,0
6366,A7MCY6,TBKBP1,NSP13,0.08771820366382599,1.0,0.985289524,0
6367,O14578,CIT,NSP13,0.0056039136834442616,1.0,0.8873148759999999,0
6368,O14639,ABLIM1,NSP13,0.012088632211089134,0,0,0
6369,O14908,GIPC1,NSP13,0.3781968653202057,0,0,0
6370,O60237,PPP1R12B,NSP13,0.026823829859495163,0,0,0
6371,O60784,TOM1,NSP13,0.0018575619906187057,0.33,0.196041465,0
6372,O75381,PEX14,NSP13,0.05297616496682167,0,0,0
6373,O75506,HSBP1,NSP13,0.09083018451929092,1.0,0.851502614,0
6374,O95613,PCNT,NSP13,0.4156278967857361,1.0,0.9718559379999999,0
6375,O95684,CEP43,NSP13,0.01892399787902832,0.65,0.9815703590000001,0
6376,P06396,GSN,NSP13,0.18508997559547424,0,0,0
6377,P09493,TPM1,NSP13,0.012116990052163601,0.33,0.197572818,0
6378,P13861,PRKAR2A,NSP13,0.16387861967086792,1.0,0.8978572109999999,0
6379,P14649,MYL6B,NSP13,0.060319118201732635,0.33,0.303981322,0
6380,P17612,PRKACA,NSP13,0.2725089192390442,1.0,0.8803211740000001,0
6381,P17252,PRKCA,NSP13,0.7364323139190674,0,0,0
6382,P28289,TMOD1,NSP13,0.03539464995265007,0.33,0.139654825,0
6383,P31323,PRKAR2B,NSP13,0.06673186272382736,1.0,0.9831915059999999,0
6384,P35241,RDX,NSP13,0.05658430606126785,1.0,0.912028315,0
6385,P49454,CENPF,NSP13,0.23305195569992065,1.0,0.873840643,0
6386,P67936,TPM4,NSP13,0.3059287965297699,0.33,0.381089268,0
6387,Q04724,TLE1,NSP13,0.003173616249114275,1.0,0.96917283,0
6388,Q04726,TLE3,NSP13,0.029282221570611,1.0,0.933626993,0
6389,Q08117,TLE5,NSP13,0.21370843052864075,0.66,0.9624310309999999,0
6390,Q08378,GOLGA3,NSP13,0.0829712301492691,1.0,0.928738823,0
6391,Q12965,MYO1E,NSP13,0.16199395060539246,0.33,0.685511322,0
6392,Q13045,FLII,NSP13,0.0006069630617275834,0.32,0.041584009,0
6393,Q14789,GOLGB1,NSP13,0.082585409283638,1.0,0.985604541,0
6394,Q15154,PCM1,NSP13,0.01106057595461607,1.0,0.6962884540000001,0
6395,Q9UIS9,MBD1,NSP13,0.01750311069190502,0,0,0
6396,Q16881,TXNRD1,NSP13,0.12919867038726807,0,0,0
6397,Q4V328,GRIPAP1,NSP13,0.34239792823791504,1.0,0.989815969,0
6398,Q5VT06,CEP350,NSP13,0.5531043410301208,1.0,0.86755993,0
6399,Q5VU43,PDE4DIP,NSP13,0.20229649543762207,1.0,0.9791243909999999,0
6400,Q5VUJ6,LRCH2,NSP13,0.03654420003294945,0,0,0
6401,Q66GS9,CEP135,NSP13,0.17543986439704895,1.0,0.975292134,0
6402,Q6ZVM7,TOM1L2,NSP13,0.0008521804120391607,0.32,0.28330576,0
6403,Q76N32,CEP68,NSP13,0.1694418489933014,0.67,0.8797042159999999,0
6404,Q9NQ79,CRTAC1,NSP13,0.19113250076770782,0,0,0
6405,Q7Z406,MYH14,NSP13,0.029545597732067108,0.33,0.079233549,0
6406,Q7Z7A1,CNTRL,NSP13,0.026739872992038727,1.0,0.9899174079999999,0
6407,Q8IUD2,ERC1,NSP13,0.06789124757051468,1.0,0.9907181270000001,0
6408,Q8IWJ2,GCC2,NSP13,0.2707878053188324,1.0,0.9873871190000001,0
6409,Q8N3C7,CLIP4,NSP13,0.2943916916847229,0.99,0.966944672,0
6410,Q8N4C6,NIN,NSP13,0.028048280626535416,1.0,0.9915831940000001,0
6411,Q8N8E3,CEP112,NSP13,0.00369553966447711,0.65,0.964318835,0
6412,Q8NDN9,RCBTB1,NSP13,0.0010139287915080786,0,0,0
6413,Q8TD10,MIPOL1,NSP13,0.4260958135128021,1.0,0.98176996,0
6414,Q8WXW3,PIBF1,NSP13,0.07399893552064896,0.0,0.610504389,0
6415,Q92614,MYO18A,NSP13,0.004580657929182053,0.33,0.152846567,0
6416,Q92995,USP13,NSP13,0.03989299014210701,1.0,0.987514452,0
6417,Q96CN9,GCC1,NSP13,0.11744342744350433,1.0,0.8733615709999999,0
6418,Q96II8,LRCH3,NSP13,0.0009058107389137149,0,0,0
6419,Q96N16,JAKMIP1,NSP13,0.05193491280078888,1.0,0.987966991,0
6420,Q96SN8,CDK5RAP2,NSP13,0.4130784869194031,1.0,0.939307247,0
6421,Q9BQQ3,GORASP1,NSP13,0.005700885318219662,1.0,0.9868703120000001,0
6422,Q9BQS8,FYCO1,NSP13,0.02027732878923416,0.65,0.7331733009999999,0
6423,Q9BV19,C1ORF50,NSP13,0.14977651834487915,1.0,0.932056845,0
6424,Q9BZF9,UACA,NSP13,0.03953360766172409,0.33,0.431068209,0
6425,Q9C0B0,UNK,NSP13,0.14390039443969727,0,0,0
6426,Q9H0E2,TOLLIP,NSP13,0.05497000366449356,0.0,0.14895502900000002,0
6427,Q9UHD2,TBK1,NSP13,0.8441089391708374,1.0,0.9939705959999999,0
6428,Q9UJC3,HOOK1,NSP13,0.2624315023422241,1.0,0.994048081,0
6429,Q9ULV0,MYO5B,NSP13,0.041136547923088074,0,0,0
6430,Q9UM54,MYO6,NSP13,0.18149444460868835,0.33,0.17824032199999998,0
6431,Q9UNZ2,NSFL1C,NSP13,0.10299909114837646,0,0,0
6432,Q9UPN4,CEP131,NSP13,0.061808835715055466,0.99,0.583168141,0
6433,Q9UPQ0,LIMCH1,NSP13,0.00608846265822649,0,0,0
6434,Q9Y2I6,NINL,NSP13,0.04032588005065918,1.0,0.9877905690000001,0
6435,Q9Y4I1,MYO5A,NSP13,0.04705176502466202,0.33,0.19960026600000003,0
6436,Q9Y608,LRRFIP2,NSP13,0.04787088930606842,0.33,0.182792533,0
6437,O95071,UBR5,NSP13,0.05769389122724533,0,0,0
6438,O95714,HERC2,NSP13,0.04270531237125397,0,0,0
6439,P04637,TP53,NSP13,0.8258038759231567,0.0,0.000809458,0
6440,Q9UHE5,NAT8,NSP13,0.0158894881606102,0,0,0
6441,P06280,GLA,NSP13,0.3879614472389221,0,0,0
6442,P12268,IMPDH2,NSP13,0.007845909334719181,0,0,0
6443,P30153,PPP2R1A,NSP13,0.7526943683624268,0.0,0.307467647,0
6444,P49959,MRE11,NSP13,0.02385760471224785,0,0,0
6445,P63151,PPP2R2A,NSP13,0.16859744489192963,0,0,0
6446,Q5QP82,DCAF10,NSP13,0.4171902537345886,0,0,0
6447,Q5T9A4,ATAD3B,NSP13,0.12070870399475098,0.66,0.280866427,0
6448,Q92878,RAD50,NSP13,0.03228631988167763,0,0,0
6449,Q96EN8,MOCOS,NSP13,0.013299060054123402,0,0,0
6450,Q96JN8,NEURL4,NSP13,0.017955848947167397,0,0,0
6451,Q9NQX3,GPHN,NSP13,0.001209731912240386,0,0,0
6452,Q9NXA8,SIRT5,NSP13,0.0020405661780387163,0,0,0
6453,A0A0B4J1Y9,IGHV3-72,NSP13,4.1116691136267036e-05,0,0,0
6454,P61970,NUTF2,NSP13,0.01712283492088318,0,0,0
6455,P62330,ARF6,NSP13,0.02964238077402115,0,0,0
6456,Q9H4P4,RNF41,NSP13,0.5189601182937622,0,0,0
6457,A3KMH1,VWA8,NSP13,0.493945837020874,0,0,0
6458,O14972,VPS26C,NSP13,0.16763007640838623,0,0,0
6459,O43933,PEX1,NSP13,0.02361973375082016,0,0,0
6460,O60232,ZNRD2,NSP13,0.0013927686959505081,0,0,0
6461,O60826,CCDC22,NSP13,0.0008874082122929394,0,0,0
6462,O75564,JRK,NSP13,0.21764180064201355,0,0,0
6463,O75665,OFD1,NSP13,0.17277145385742188,0,0,0
6464,O95754,SEMA4F,NSP13,0.19024327397346497,0,0,0
6465,O95835,LATS1,NSP13,0.2852567136287689,0,0,0
6466,P11717,IGF2R,NSP13,0.009014476090669632,0,0,0
6467,P43686,PSMC4,NSP13,0.2002255916595459,0,0,0
6468,P51530,DNA2,NSP13,0.7576605677604675,0,0,0
6469,P51659,HSD17B4,NSP13,0.07509232312440872,0,0,0
6470,P54802,NAGLU,NSP13,0.34824520349502563,0,0,0
6471,Q05086,UBE3A,NSP13,0.6267933249473572,0,0,0
6472,Q12923,PTPN13,NSP13,0.33750927448272705,0.66,0.587965121,0
6473,Q13043,STK4,NSP13,0.0014891244936734438,0,0,0
6474,Q9Y6E0,STK24,NSP13,0.306063175201416,0,0,0
6475,Q13188,STK3,NSP13,0.00717133516445756,0,0,0
6476,Q13438,OS9,NSP13,0.8447357416152954,0,0,0
6477,Q15345,LRRC41,NSP13,0.017387107014656067,0,0,0
6478,Q15796,SMAD2,NSP13,0.0027686343528330326,0,0,0
6479,Q53EZ4,CEP55,NSP13,0.014406277798116207,0,0,0
6480,Q567U6,CCDC93,NSP13,0.041443102061748505,0,0,0
6481,Q5SVZ6,ZMYM1,NSP13,0.014910123310983181,0,0,0
6482,Q5SZL2,CEP85L,NSP13,0.0011106207966804504,0,0,0
6483,Q63ZY3,KANK2,NSP13,0.6299214363098145,0,0,0
6484,Q6GYQ0,RALGAPA1,NSP13,0.025306159630417824,0,0,0
6485,Q6IEG0,SNRNP48,NSP13,0.0002314945450052619,0,0,0
6486,Q6PJI9,WDR59,NSP13,0.0018297614296898246,0,0,0
6487,Q6ZU80,CEP128,NSP13,0.08258216083049774,0.0,0.21910054699999998,0
6488,Q6ZWJ1,STXBP4,NSP13,0.0003475432167761028,0,0,0
6489,Q70EL1,USP54,NSP13,0.0750201940536499,0,0,0
6490,Q7Z3J2,VPS35L,NSP13,0.004966224078088999,0,0,0
6491,Q7Z4G1,COMMD6,NSP13,0.02786984294652939,0,0,0
